CustomerID,SignupDate,ContractType,PaymentMethod,Age
CUST-04649,2023-07-13 16:00:00,Two year,Mailed Check,68
CUST-04650,2023-07-13 17:00:00,Month-to-month,Bank Transfer,29
CUST-04651,2023-07-13 18:00:00,Month-to-month,Bank Transfer,70
CUST-04652,2023-07-13 19:00:00,One year,Mailed Check,75
CUST-04653,2023-07-13 20:00:00,Month-to-month,Mailed Check,74
CUST-04654,2023-07-13 21:00:00,Two year,Electronic Check,49
CUST-04655,2023-07-13 22:00:00,Month-to-month,Mailed Check,55
CUST-04656,2023-07-13 23:00:00,Month-to-month,Bank Transfer,20
CUST-04657,2023-07-14 00:00:00,Two year,Bank Transfer,75
CUST-04658,2023-07-14 01:00:00,Month-to-month,,74
CUST-04659,2023-07-14 02:00:00,Month-to-month,Mailed Check,71
CUST-04660,2023-07-14 03:00:00,One year,Bank Transfer,69
CUST-04661,2023-07-14 04:00:00,Month-to-month,Credit Card,33
CUST-04662,2023-07-14 05:00:00,One year,Credit Card,79
CUST-04663,2023-07-14 06:00:00,Month-to-month,,37
CUST-04664,2023-07-14 07:00:00,Two year,Bank Transfer,49
CUST-04665,2023-07-14 08:00:00,Two year,Electronic Check,73
CUST-04666,2023-07-14 09:00:00,One year,Bank Transfer,40
CUST-04667,2023-07-14 10:00:00,Month-to-month,Electronic Check,34
CUST-04668,2023-07-14 11:00:00,Two year,Electronic Check,33
CUST-04669,2023-07-14 12:00:00,One year,Mailed Check,55
CUST-04670,2023-07-14 13:00:00,One year,Electronic Check,25
CUST-04671,2023-07-14 14:00:00,Month-to-month,Mailed Check,36
CUST-04672,2023-07-14 15:00:00,Two year,Credit Card,47
CUST-04673,2023-07-14 16:00:00,One year,Bank Transfer,74
CUST-04674,2023-07-14 17:00:00,Month-to-month,Credit Card,75
CUST-04675,2023-07-14 18:00:00,Month-to-month,Bank Transfer,51
CUST-04676,2023-07-14 19:00:00,Two year,Credit Card,31
CUST-04677,2023-07-14 20:00:00,Month-to-month,Bank Transfer,39
CUST-04678,2023-07-14 21:00:00,Two year,Electronic Check,61
CUST-04679,2023-07-14 22:00:00,One year,Bank Transfer,34
CUST-04680,2023-07-14 23:00:00,One year,Bank Transfer,77
CUST-04681,2023-07-15 00:00:00,Month-to-month,,76
CUST-04682,2023-07-15 01:00:00,Month-to-month,Credit Card,32
CUST-04683,2023-07-15 02:00:00,Two year,Credit Card,67
CUST-04684,2023-07-15 03:00:00,Month-to-month,Mailed Check,65
CUST-04685,2023-07-15 04:00:00,One year,Mailed Check,49
CUST-04686,2023-07-15 05:00:00,Month-to-month,Bank Transfer,30
CUST-04687,2023-07-15 06:00:00,Month-to-month,Bank Transfer,38
CUST-04688,2023-07-15 07:00:00,Month-to-month,Electronic Check,66
CUST-04689,2023-07-15 08:00:00,Month-to-month,Electronic Check,57
CUST-04690,2023-07-15 09:00:00,Two year,,50
CUST-04691,2023-07-15 10:00:00,Month-to-month,Mailed Check,78
CUST-04692,2023-07-15 11:00:00,Month-to-month,,74
CUST-04693,2023-07-15 12:00:00,Month-to-month,Electronic Check,75
CUST-04694,2023-07-15 13:00:00,Month-to-month,Mailed Check,44
CUST-04695,2023-07-15 14:00:00,Month-to-month,Mailed Check,52
CUST-04696,2023-07-15 15:00:00,Two year,,33
CUST-04697,2023-07-15 16:00:00,Month-to-month,Bank Transfer,45
CUST-04698,2023-07-15 17:00:00,Month-to-month,Credit Card,51
CUST-04699,2023-07-15 18:00:00,Month-to-month,,64
CUST-04700,2023-07-15 19:00:00,Two year,Bank Transfer,18
CUST-04701,2023-07-15 20:00:00,Month-to-month,Electronic Check,58
CUST-04702,2023-07-15 21:00:00,Month-to-month,Mailed Check,65
CUST-04703,2023-07-15 22:00:00,One year,Electronic Check,48
CUST-04704,2023-07-15 23:00:00,Month-to-month,Bank Transfer,53
CUST-04705,2023-07-16 00:00:00,Month-to-month,Credit Card,61
CUST-04706,2023-07-16 01:00:00,Month-to-month,,50
CUST-04707,2023-07-16 02:00:00,One year,Credit Card,50
CUST-04708,2023-07-16 03:00:00,Month-to-month,Electronic Check,56
CUST-04709,2023-07-16 04:00:00,Two year,Mailed Check,35
CUST-04710,2023-07-16 05:00:00,One year,Electronic Check,40
CUST-04711,2023-07-16 06:00:00,Month-to-month,,77
CUST-04712,2023-07-16 07:00:00,Month-to-month,Bank Transfer,40
CUST-04713,2023-07-16 08:00:00,Month-to-month,Mailed Check,32
CUST-04714,2023-07-16 09:00:00,One year,Electronic Check,43
CUST-04715,2023-07-16 10:00:00,Month-to-month,Electronic Check,47
CUST-04716,2023-07-16 11:00:00,Month-to-month,Mailed Check,42
CUST-04717,2023-07-16 12:00:00,Month-to-month,Mailed Check,62
CUST-04718,2023-07-16 13:00:00,Two year,Bank Transfer,33
CUST-04719,2023-07-16 14:00:00,Month-to-month,Mailed Check,56
CUST-04720,2023-07-16 15:00:00,Two year,Bank Transfer,65
CUST-04721,2023-07-16 16:00:00,Month-to-month,Credit Card,62
CUST-04722,2023-07-16 17:00:00,Month-to-month,Credit Card,31
CUST-04723,2023-07-16 18:00:00,Month-to-month,Electronic Check,34
CUST-04724,2023-07-16 19:00:00,Month-to-month,Credit Card,29
CUST-04725,2023-07-16 20:00:00,Month-to-month,Credit Card,46
CUST-04726,2023-07-16 21:00:00,Month-to-month,Bank Transfer,49
CUST-04727,2023-07-16 22:00:00,Two year,Electronic Check,73
CUST-04728,2023-07-16 23:00:00,Two year,Mailed Check,41
CUST-04729,2023-07-17 00:00:00,One year,Electronic Check,69
CUST-04730,2023-07-17 01:00:00,Month-to-month,Credit Card,30
CUST-04731,2023-07-17 02:00:00,Month-to-month,Mailed Check,73
CUST-04732,2023-07-17 03:00:00,Month-to-month,Electronic Check,37
CUST-04733,2023-07-17 04:00:00,One year,Electronic Check,32
CUST-04734,2023-07-17 05:00:00,Two year,Electronic Check,73
CUST-04735,2023-07-17 06:00:00,Month-to-month,Electronic Check,70
CUST-04736,2023-07-17 07:00:00,Month-to-month,Bank Transfer,21
CUST-04737,2023-07-17 08:00:00,Month-to-month,Electronic Check,71
CUST-04738,2023-07-17 09:00:00,Month-to-month,Credit Card,51
CUST-04739,2023-07-17 10:00:00,Month-to-month,Credit Card,45
CUST-04740,2023-07-17 11:00:00,One year,Bank Transfer,67
CUST-04741,2023-07-17 12:00:00,One year,Mailed Check,19
CUST-04742,2023-07-17 13:00:00,Month-to-month,Mailed Check,74
CUST-04743,2023-07-17 14:00:00,Month-to-month,Credit Card,64
CUST-04744,2023-07-17 15:00:00,Two year,Credit Card,47
CUST-04745,2023-07-17 16:00:00,Month-to-month,Bank Transfer,43
CUST-04746,2023-07-17 17:00:00,Month-to-month,Mailed Check,68
CUST-04747,2023-07-17 18:00:00,Month-to-month,Mailed Check,64
CUST-04748,2023-07-17 19:00:00,Month-to-month,Electronic Check,43
CUST-04749,2023-07-17 20:00:00,Month-to-month,Electronic Check,37
CUST-04750,2023-07-17 21:00:00,Two year,Electronic Check,59
CUST-04751,2023-07-17 22:00:00,Month-to-month,Bank Transfer,45
CUST-04752,2023-07-17 23:00:00,Month-to-month,Credit Card,73
CUST-04753,2023-07-18 00:00:00,One year,,37
CUST-04754,2023-07-18 01:00:00,Month-to-month,Mailed Check,28
CUST-04755,2023-07-18 02:00:00,Two year,Credit Card,75
CUST-04756,2023-07-18 03:00:00,Two year,Electronic Check,27
CUST-04757,2023-07-18 04:00:00,Month-to-month,Bank Transfer,78
CUST-04758,2023-07-18 05:00:00,One year,Bank Transfer,40
CUST-04759,2023-07-18 06:00:00,Month-to-month,Electronic Check,54
CUST-04760,2023-07-18 07:00:00,Two year,Bank Transfer,58
CUST-04761,2023-07-18 08:00:00,Month-to-month,Electronic Check,69
CUST-04762,2023-07-18 09:00:00,Two year,Mailed Check,36
CUST-04763,2023-07-18 10:00:00,One year,Credit Card,62
CUST-04764,2023-07-18 11:00:00,Month-to-month,Mailed Check,35
CUST-04765,2023-07-18 12:00:00,Month-to-month,Mailed Check,66
CUST-04766,2023-07-18 13:00:00,Two year,Electronic Check,44
CUST-04767,2023-07-18 14:00:00,Two year,Bank Transfer,23
CUST-04768,2023-07-18 15:00:00,Month-to-month,Mailed Check,27
CUST-04769,2023-07-18 16:00:00,One year,Mailed Check,19
CUST-04770,2023-07-18 17:00:00,Month-to-month,Mailed Check,41
CUST-04771,2023-07-18 18:00:00,Month-to-month,Bank Transfer,55
CUST-04772,2023-07-18 19:00:00,Month-to-month,Bank Transfer,45
CUST-04773,2023-07-18 20:00:00,Month-to-month,Electronic Check,45
CUST-04774,2023-07-18 21:00:00,Two year,Mailed Check,70
CUST-04775,2023-07-18 22:00:00,Month-to-month,Credit Card,62
CUST-04776,2023-07-18 23:00:00,Two year,Bank Transfer,67
CUST-04777,2023-07-19 00:00:00,Month-to-month,Electronic Check,56
CUST-04778,2023-07-19 01:00:00,Month-to-month,Mailed Check,19
CUST-04779,2023-07-19 02:00:00,Month-to-month,Credit Card,78
CUST-04780,2023-07-19 03:00:00,Month-to-month,Bank Transfer,63
CUST-04781,2023-07-19 04:00:00,Month-to-month,Credit Card,22
CUST-04782,2023-07-19 05:00:00,Month-to-month,Bank Transfer,67
CUST-04783,2023-07-19 06:00:00,Month-to-month,Electronic Check,28
CUST-04784,2023-07-19 07:00:00,Month-to-month,Credit Card,27
CUST-04785,2023-07-19 08:00:00,Month-to-month,Mailed Check,60
CUST-04786,2023-07-19 09:00:00,Month-to-month,Mailed Check,76
CUST-04787,2023-07-19 10:00:00,Two year,Bank Transfer,19
CUST-04788,2023-07-19 11:00:00,Two year,Mailed Check,32
CUST-04789,2023-07-19 12:00:00,Month-to-month,Credit Card,56
CUST-04790,2023-07-19 13:00:00,Month-to-month,Electronic Check,58
CUST-04791,2023-07-19 14:00:00,Month-to-month,Bank Transfer,54
CUST-04792,2023-07-19 15:00:00,Two year,Credit Card,24
CUST-04793,2023-07-19 16:00:00,Month-to-month,Bank Transfer,37
CUST-04794,2023-07-19 17:00:00,Month-to-month,Electronic Check,51
CUST-04795,2023-07-19 18:00:00,Month-to-month,Bank Transfer,52
CUST-04796,2023-07-19 19:00:00,Month-to-month,Mailed Check,51
CUST-04797,2023-07-19 20:00:00,Month-to-month,Mailed Check,70
CUST-04798,2023-07-19 21:00:00,One year,Bank Transfer,39
CUST-04799,2023-07-19 22:00:00,Month-to-month,Electronic Check,48
CUST-04800,2023-07-19 23:00:00,One year,Electronic Check,40
CUST-04801,2023-07-20 00:00:00,Month-to-month,Mailed Check,36
CUST-04802,2023-07-20 01:00:00,Month-to-month,Electronic Check,21
CUST-04803,2023-07-20 02:00:00,Two year,Bank Transfer,41
CUST-04804,2023-07-20 03:00:00,Month-to-month,Credit Card,37
CUST-04805,2023-07-20 04:00:00,Two year,Bank Transfer,56
CUST-04806,2023-07-20 05:00:00,Month-to-month,Mailed Check,45
CUST-04807,2023-07-20 06:00:00,Month-to-month,Mailed Check,71
CUST-04808,2023-07-20 07:00:00,Two year,Mailed Check,56
CUST-04809,2023-07-20 08:00:00,Month-to-month,Electronic Check,34
CUST-04810,2023-07-20 09:00:00,Two year,Bank Transfer,36
CUST-04811,2023-07-20 10:00:00,Month-to-month,Credit Card,71
CUST-04812,2023-07-20 11:00:00,Two year,Bank Transfer,65
CUST-04813,2023-07-20 12:00:00,Month-to-month,Credit Card,52
CUST-04814,2023-07-20 13:00:00,Month-to-month,Bank Transfer,49
CUST-04815,2023-07-20 14:00:00,One year,Mailed Check,64
CUST-04816,2023-07-20 15:00:00,Two year,,63
CUST-04817,2023-07-20 16:00:00,Two year,Bank Transfer,64
CUST-04818,2023-07-20 17:00:00,Two year,Electronic Check,63
CUST-04819,2023-07-20 18:00:00,Two year,Electronic Check,56
CUST-04820,2023-07-20 19:00:00,Month-to-month,Bank Transfer,74
CUST-04821,2023-07-20 20:00:00,Month-to-month,Mailed Check,52
CUST-04822,2023-07-20 21:00:00,Month-to-month,Credit Card,47
CUST-04823,2023-07-20 22:00:00,Month-to-month,Bank Transfer,34
CUST-04824,2023-07-20 23:00:00,Month-to-month,Electronic Check,59
CUST-04825,2023-07-21 00:00:00,Month-to-month,Credit Card,64
CUST-04826,2023-07-21 01:00:00,Month-to-month,Electronic Check,46
CUST-04827,2023-07-21 02:00:00,One year,Electronic Check,23
CUST-04828,2023-07-21 03:00:00,Month-to-month,,77
CUST-04829,2023-07-21 04:00:00,Month-to-month,Electronic Check,34
CUST-04830,2023-07-21 05:00:00,Month-to-month,Credit Card,34
CUST-04831,2023-07-21 06:00:00,One year,Mailed Check,31
CUST-04832,2023-07-21 07:00:00,One year,Bank Transfer,41
CUST-04833,2023-07-21 08:00:00,One year,Credit Card,74
CUST-04834,2023-07-21 09:00:00,Month-to-month,Bank Transfer,67
CUST-04835,2023-07-21 10:00:00,Month-to-month,Electronic Check,74
CUST-04836,2023-07-21 11:00:00,Month-to-month,Electronic Check,54
CUST-04837,2023-07-21 12:00:00,Month-to-month,Credit Card,78
CUST-04838,2023-07-21 13:00:00,Month-to-month,Credit Card,57
CUST-04839,2023-07-21 14:00:00,Month-to-month,Mailed Check,56
CUST-04840,2023-07-21 15:00:00,Month-to-month,Credit Card,72
CUST-04841,2023-07-21 16:00:00,Two year,Credit Card,49
CUST-04842,2023-07-21 17:00:00,Two year,Bank Transfer,53
CUST-04843,2023-07-21 18:00:00,Month-to-month,Electronic Check,67
CUST-04844,2023-07-21 19:00:00,Month-to-month,Credit Card,54
CUST-04845,2023-07-21 20:00:00,Month-to-month,Mailed Check,65
CUST-04846,2023-07-21 21:00:00,Month-to-month,Credit Card,31
CUST-04847,2023-07-21 22:00:00,Two year,Electronic Check,44
CUST-04848,2023-07-21 23:00:00,Month-to-month,Credit Card,76
CUST-04849,2023-07-22 00:00:00,One year,Bank Transfer,36
CUST-04850,2023-07-22 01:00:00,Month-to-month,Electronic Check,48
CUST-04851,2023-07-22 02:00:00,Two year,Credit Card,63
CUST-04852,2023-07-22 03:00:00,Month-to-month,Bank Transfer,26
CUST-04853,2023-07-22 04:00:00,One year,Electronic Check,55
CUST-04854,2023-07-22 05:00:00,Month-to-month,Credit Card,34
CUST-04855,2023-07-22 06:00:00,One year,Bank Transfer,36
CUST-04856,2023-07-22 07:00:00,Month-to-month,Mailed Check,61
CUST-04857,2023-07-22 08:00:00,Month-to-month,Bank Transfer,21
CUST-04858,2023-07-22 09:00:00,Two year,Mailed Check,65
CUST-04859,2023-07-22 10:00:00,Two year,Credit Card,74
CUST-04860,2023-07-22 11:00:00,Two year,Bank Transfer,28
CUST-04861,2023-07-22 12:00:00,One year,Mailed Check,39
CUST-04862,2023-07-22 13:00:00,Two year,Electronic Check,21
CUST-04863,2023-07-22 14:00:00,Month-to-month,Bank Transfer,34
CUST-04864,2023-07-22 15:00:00,Month-to-month,Credit Card,25
CUST-04865,2023-07-22 16:00:00,Month-to-month,Electronic Check,63
CUST-04866,2023-07-22 17:00:00,One year,Mailed Check,76
CUST-04867,2023-07-22 18:00:00,Month-to-month,Bank Transfer,51
CUST-04868,2023-07-22 19:00:00,Month-to-month,Bank Transfer,28
CUST-04869,2023-07-22 20:00:00,Month-to-month,Credit Card,48
CUST-04870,2023-07-22 21:00:00,Two year,Electronic Check,28
CUST-04871,2023-07-22 22:00:00,Month-to-month,Bank Transfer,73
CUST-04872,2023-07-22 23:00:00,Month-to-month,Bank Transfer,71
CUST-04873,2023-07-23 00:00:00,Month-to-month,Electronic Check,73
CUST-04874,2023-07-23 01:00:00,Month-to-month,Bank Transfer,55
CUST-04875,2023-07-23 02:00:00,Month-to-month,Electronic Check,70
CUST-04876,2023-07-23 03:00:00,One year,Electronic Check,38
CUST-04877,2023-07-23 04:00:00,One year,Electronic Check,63
CUST-04878,2023-07-23 05:00:00,One year,Credit Card,47
CUST-04879,2023-07-23 06:00:00,Month-to-month,Electronic Check,27
CUST-04880,2023-07-23 07:00:00,Two year,Electronic Check,43
CUST-04881,2023-07-23 08:00:00,Month-to-month,Mailed Check,44
CUST-04882,2023-07-23 09:00:00,Month-to-month,Mailed Check,25
CUST-04883,2023-07-23 10:00:00,Two year,Credit Card,56
CUST-04884,2023-07-23 11:00:00,Month-to-month,Electronic Check,25
CUST-04885,2023-07-23 12:00:00,Month-to-month,Mailed Check,77
CUST-04886,2023-07-23 13:00:00,Two year,Mailed Check,25
CUST-04887,2023-07-23 14:00:00,Month-to-month,Bank Transfer,72
CUST-04888,2023-07-23 15:00:00,One year,Electronic Check,51
CUST-04889,2023-07-23 16:00:00,Month-to-month,Mailed Check,76
CUST-04890,2023-07-23 17:00:00,One year,Credit Card,33
CUST-04891,2023-07-23 18:00:00,Month-to-month,Bank Transfer,58
CUST-04892,2023-07-23 19:00:00,Month-to-month,Bank Transfer,30
CUST-04893,2023-07-23 20:00:00,One year,Electronic Check,40
CUST-04894,2023-07-23 21:00:00,Month-to-month,Electronic Check,29
CUST-04895,2023-07-23 22:00:00,Month-to-month,Bank Transfer,44
CUST-04896,2023-07-23 23:00:00,Month-to-month,Credit Card,39
CUST-04897,2023-07-24 00:00:00,Month-to-month,Electronic Check,49
CUST-04898,2023-07-24 01:00:00,Month-to-month,,74
CUST-04899,2023-07-24 02:00:00,Month-to-month,Bank Transfer,78
CUST-04900,2023-07-24 03:00:00,Two year,Bank Transfer,66
CUST-04901,2023-07-24 04:00:00,Month-to-month,Electronic Check,44
CUST-04902,2023-07-24 05:00:00,Month-to-month,Mailed Check,19
CUST-04903,2023-07-24 06:00:00,Month-to-month,Electronic Check,62
CUST-04904,2023-07-24 07:00:00,Month-to-month,Mailed Check,50
CUST-04905,2023-07-24 08:00:00,Two year,Bank Transfer,43
CUST-04906,2023-07-24 09:00:00,Month-to-month,Mailed Check,45
CUST-04907,2023-07-24 10:00:00,Two year,Credit Card,36
CUST-04908,2023-07-24 11:00:00,Month-to-month,Bank Transfer,60
CUST-04909,2023-07-24 12:00:00,One year,Electronic Check,22
CUST-04910,2023-07-24 13:00:00,Month-to-month,Electronic Check,50
CUST-04911,2023-07-24 14:00:00,Two year,Bank Transfer,37
CUST-04912,2023-07-24 15:00:00,Month-to-month,Bank Transfer,47
CUST-04913,2023-07-24 16:00:00,Month-to-month,Credit Card,62
CUST-04914,2023-07-24 17:00:00,Month-to-month,Bank Transfer,25
CUST-04915,2023-07-24 18:00:00,Month-to-month,Electronic Check,55
CUST-04916,2023-07-24 19:00:00,Two year,Credit Card,78
CUST-04917,2023-07-24 20:00:00,Month-to-month,Electronic Check,34
CUST-04918,2023-07-24 21:00:00,Month-to-month,Mailed Check,61
CUST-04919,2023-07-24 22:00:00,One year,Bank Transfer,18
CUST-04920,2023-07-24 23:00:00,Month-to-month,Mailed Check,20
CUST-04921,2023-07-25 00:00:00,Two year,Electronic Check,63
CUST-04922,2023-07-25 01:00:00,One year,Mailed Check,43
CUST-04923,2023-07-25 02:00:00,Month-to-month,Mailed Check,48
CUST-04924,2023-07-25 03:00:00,Two year,Electronic Check,25
CUST-04925,2023-07-25 04:00:00,Month-to-month,Electronic Check,60
CUST-04926,2023-07-25 05:00:00,Month-to-month,Bank Transfer,76
CUST-04927,2023-07-25 06:00:00,Month-to-month,Mailed Check,63
CUST-04928,2023-07-25 07:00:00,Month-to-month,Credit Card,25
CUST-04929,2023-07-25 08:00:00,One year,Credit Card,78
CUST-04930,2023-07-25 09:00:00,Two year,Electronic Check,52
CUST-04931,2023-07-25 10:00:00,Month-to-month,,56
CUST-04932,2023-07-25 11:00:00,Month-to-month,Mailed Check,45
CUST-04933,2023-07-25 12:00:00,Two year,Electronic Check,68
CUST-04934,2023-07-25 13:00:00,Month-to-month,Credit Card,21
CUST-04935,2023-07-25 14:00:00,Month-to-month,Bank Transfer,74
CUST-04936,2023-07-25 15:00:00,Month-to-month,Bank Transfer,33
CUST-04937,2023-07-25 16:00:00,Two year,Mailed Check,30
CUST-04938,2023-07-25 17:00:00,Month-to-month,Bank Transfer,37
CUST-04939,2023-07-25 18:00:00,One year,Electronic Check,68
CUST-04940,2023-07-25 19:00:00,Two year,Electronic Check,22
CUST-04941,2023-07-25 20:00:00,Month-to-month,Electronic Check,72
CUST-04942,2023-07-25 21:00:00,Month-to-month,Electronic Check,54
CUST-04943,2023-07-25 22:00:00,Two year,,37
CUST-04944,2023-07-25 23:00:00,Month-to-month,Bank Transfer,41
CUST-04945,2023-07-26 00:00:00,One year,Credit Card,53
CUST-04946,2023-07-26 01:00:00,Two year,Bank Transfer,51
CUST-04947,2023-07-26 02:00:00,One year,Electronic Check,75
CUST-04948,2023-07-26 03:00:00,One year,Credit Card,62
CUST-04949,2023-07-26 04:00:00,Two year,Mailed Check,79
CUST-04950,2023-07-26 05:00:00,Two year,Electronic Check,65
CUST-04951,2023-07-26 06:00:00,Month-to-month,,71
CUST-04952,2023-07-26 07:00:00,Month-to-month,Credit Card,51
CUST-04953,2023-07-26 08:00:00,Month-to-month,Mailed Check,36
CUST-04954,2023-07-26 09:00:00,One year,Credit Card,34
CUST-04955,2023-07-26 10:00:00,Month-to-month,Mailed Check,22
CUST-04956,2023-07-26 11:00:00,One year,Electronic Check,42
CUST-04957,2023-07-26 12:00:00,Month-to-month,Bank Transfer,35
CUST-04958,2023-07-26 13:00:00,One year,Electronic Check,77
CUST-04959,2023-07-26 14:00:00,Month-to-month,Bank Transfer,72
CUST-04960,2023-07-26 15:00:00,One year,Bank Transfer,70
CUST-04961,2023-07-26 16:00:00,Month-to-month,Mailed Check,67
CUST-04962,2023-07-26 17:00:00,Month-to-month,Credit Card,25
CUST-04963,2023-07-26 18:00:00,Month-to-month,Mailed Check,44
CUST-04964,2023-07-26 19:00:00,One year,Electronic Check,32
CUST-04965,2023-07-26 20:00:00,Month-to-month,Credit Card,62
CUST-04966,2023-07-26 21:00:00,Month-to-month,Bank Transfer,30
CUST-04967,2023-07-26 22:00:00,Two year,Bank Transfer,33
CUST-04968,2023-07-26 23:00:00,One year,Electronic Check,39
CUST-04969,2023-07-27 00:00:00,Two year,Credit Card,37
CUST-04970,2023-07-27 01:00:00,Month-to-month,Electronic Check,30
CUST-04971,2023-07-27 02:00:00,Month-to-month,Electronic Check,37
CUST-04972,2023-07-27 03:00:00,Two year,Mailed Check,19
CUST-04973,2023-07-27 04:00:00,Month-to-month,Electronic Check,52
CUST-04974,2023-07-27 05:00:00,One year,Credit Card,64
CUST-04975,2023-07-27 06:00:00,Month-to-month,Electronic Check,72
CUST-04976,2023-07-27 07:00:00,Month-to-month,Credit Card,36
CUST-04977,2023-07-27 08:00:00,Month-to-month,Bank Transfer,62
CUST-04978,2023-07-27 09:00:00,Month-to-month,Electronic Check,54
