CustomerID,SignupDate,ContractType,PaymentMethod,Age,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany,TenureMonths,ContractType_Num,PaymentMethod_Num,ChurnRiskScore_%
CUST-03769,2023-06-07 00:00:00,Month-to-month,Mailed Check,74,59.91,2216.67,1,3,1,37.0,0,3,41.0
CUST-03770,2023-06-07 01:00:00,Month-to-month,Bank Transfer,53,97.23,3597.51,1,3,1,37.0,0,0,69.0
CUST-03771,2023-06-07 02:00:00,Month-to-month,Bank Transfer,25,85.46,3162.02,0,9,0,37.0,0,0,12.0
CUST-03772,2023-06-07 03:00:00,Two year,Mailed Check,57,108.64,4019.68,3,3,1,37.0,2,3,74.0
CUST-03773,2023-06-07 04:00:00,Month-to-month,Mailed Check,39,75.08,2777.96,0,10,0,37.0,0,3,4.0
CUST-03774,2023-06-07 05:00:00,One year,Unknown,39,59.8,2212.6,1,1,1,37.0,1,4,67.0
CUST-03775,2023-06-07 06:00:00,One year,Electronic Check,33,119.66,4427.42,0,3,0,37.0,1,2,4.0
CUST-03776,2023-06-07 07:00:00,Two year,Electronic Check,44,62.0,2294.0,2,2,1,37.0,2,2,77.0
CUST-03777,2023-06-07 08:00:00,Two year,Credit Card,73,68.57,2537.09,1,9,0,37.0,2,1,9.0
CUST-03778,2023-06-07 09:00:00,Month-to-month,Unknown,77,102.82,3804.34,2,1,0,37.0,0,4,11.0
CUST-03779,2023-06-07 10:00:00,One year,Mailed Check,78,37.97,1404.89,2,2,1,37.0,1,3,70.0
CUST-03780,2023-06-07 11:00:00,Two year,Bank Transfer,77,64.78,2396.86,3,1,0,37.0,2,0,13.0
CUST-03781,2023-06-07 12:00:00,Month-to-month,Electronic Check,27,37.7,1394.9,1,9,0,37.0,0,2,11.0
CUST-03782,2023-06-07 13:00:00,Month-to-month,Electronic Check,42,42.53,1573.61,2,7,0,37.0,0,2,28.0
CUST-03783,2023-06-07 14:00:00,Month-to-month,Bank Transfer,48,30.41,1125.17,2,1,1,37.0,0,0,76.0
CUST-03784,2023-06-07 15:00:00,Two year,Electronic Check,38,30.85,1141.45,3,10,1,37.0,2,2,79.0
CUST-03785,2023-06-07 16:00:00,Two year,Mailed Check,44,64.22,2376.14,3,6,0,37.0,2,3,9.0
CUST-03786,2023-06-07 17:00:00,Month-to-month,Credit Card,34,102.82,3804.34,2,5,1,37.0,0,1,75.0
CUST-03787,2023-06-07 18:00:00,Month-to-month,Bank Transfer,50,82.83,3064.71,2,10,0,37.0,0,0,6.0
CUST-03788,2023-06-07 19:00:00,Month-to-month,Mailed Check,48,87.14,3224.18,0,5,0,37.0,0,3,9.0
CUST-03789,2023-06-07 20:00:00,Month-to-month,Mailed Check,67,76.73,2839.01,0,4,0,37.0,0,3,12.0
CUST-03790,2023-06-07 21:00:00,Two year,Electronic Check,59,103.78,3839.86,3,3,0,37.0,2,2,26.0
CUST-03791,2023-06-07 22:00:00,Month-to-month,Mailed Check,43,109.23,4041.51,0,8,0,37.0,0,3,6.0
CUST-03792,2023-06-07 23:00:00,Month-to-month,Bank Transfer,38,106.48,3939.76,1,7,0,37.0,0,0,14.0
CUST-03793,2023-06-08 00:00:00,Month-to-month,Mailed Check,53,103.09,3814.33,6,5,0,37.0,0,3,13.0
CUST-03794,2023-06-08 01:00:00,One year,Credit Card,18,46.44,1718.28,3,9,1,37.0,1,1,75.0
CUST-03795,2023-06-08 02:00:00,Month-to-month,Mailed Check,21,83.44,3087.28,3,7,0,37.0,0,3,8.0
CUST-03796,2023-06-08 03:00:00,One year,Mailed Check,21,82.39,3048.43,1,10,1,37.0,1,3,78.0
CUST-03797,2023-06-08 04:00:00,Month-to-month,Credit Card,43,77.51,2867.8700000000003,2,2,1,37.0,0,1,81.0
CUST-03798,2023-06-08 05:00:00,Month-to-month,Mailed Check,21,73.27,2710.99,2,7,0,37.0,0,3,12.0
CUST-03799,2023-06-08 06:00:00,Month-to-month,Mailed Check,66,38.02,1406.74,1,7,0,37.0,0,3,3.0
CUST-03800,2023-06-08 07:00:00,Month-to-month,Electronic Check,26,39.19,1450.03,0,4,1,37.0,0,2,73.0
CUST-03801,2023-06-08 08:00:00,Month-to-month,Bank Transfer,47,111.2,4114.400000000001,0,8,0,37.0,0,0,7.0
CUST-03802,2023-06-08 09:00:00,Two year,Electronic Check,68,86.71,3208.27,4,4,0,37.0,2,2,13.0
CUST-03803,2023-06-08 10:00:00,Two year,Bank Transfer,62,53.6,1983.2,2,7,0,37.0,2,0,3.0
CUST-03804,2023-06-08 11:00:00,Two year,Credit Card,21,55.13,2039.81,2,4,1,37.0,2,1,16.0
CUST-03805,2023-06-08 12:00:00,Month-to-month,Credit Card,22,84.91,3141.67,0,8,1,37.0,0,1,76.0
CUST-03806,2023-06-08 13:00:00,Two year,Credit Card,78,66.62,2464.94,2,3,1,37.0,2,1,66.0
CUST-03807,2023-06-08 14:00:00,Month-to-month,Bank Transfer,62,69.71,2579.27,2,2,0,37.0,0,0,7.0
CUST-03808,2023-06-08 15:00:00,Month-to-month,Bank Transfer,40,35.45,1311.65,1,10,0,37.0,0,0,11.0
CUST-03809,2023-06-08 16:00:00,Month-to-month,Bank Transfer,33,42.48,1571.76,3,6,1,37.0,0,0,68.0
CUST-03810,2023-06-08 17:00:00,Month-to-month,Credit Card,39,65.4,2419.8,0,7,0,37.0,0,1,8.0
CUST-03811,2023-06-08 18:00:00,One year,Bank Transfer,54,92.97,3439.89,1,7,0,37.0,1,0,5.0
CUST-03812,2023-06-08 19:00:00,Month-to-month,Mailed Check,25,34.31,1269.47,0,6,0,37.0,0,3,10.0
CUST-03813,2023-06-08 20:00:00,Month-to-month,Electronic Check,65,60.1,2223.7000000000003,4,8,0,37.0,0,2,0.0
CUST-03814,2023-06-08 21:00:00,One year,Credit Card,79,92.55,3424.35,1,6,1,37.0,1,1,69.0
CUST-03815,2023-06-08 22:00:00,Month-to-month,Electronic Check,50,101.28,3747.36,1,6,0,37.0,0,2,9.0
CUST-03816,2023-06-08 23:00:00,Month-to-month,Mailed Check,72,47.11,1743.07,1,3,0,37.0,0,3,9.0
CUST-03817,2023-06-09 00:00:00,Month-to-month,Bank Transfer,77,95.83,3545.71,1,2,0,37.0,0,0,8.0
CUST-03818,2023-06-09 01:00:00,Two year,Electronic Check,55,115.99,4291.63,2,7,0,37.0,2,2,10.0
CUST-03819,2023-06-09 02:00:00,Two year,Mailed Check,60,111.61,4129.57,1,6,0,37.0,2,3,5.0
CUST-03820,2023-06-09 03:00:00,Month-to-month,Mailed Check,33,101.04,3738.48,2,1,1,37.0,0,3,61.0
CUST-03821,2023-06-09 04:00:00,Month-to-month,Electronic Check,22,94.11,3482.07,2,2,0,37.0,0,2,2.0
CUST-03822,2023-06-09 05:00:00,Month-to-month,Credit Card,33,51.15,1892.55,1,2,0,37.0,0,1,13.0
CUST-03823,2023-06-09 06:00:00,Two year,Electronic Check,24,87.05,3220.85,1,1,0,37.0,2,2,8.0
CUST-03824,2023-06-09 07:00:00,Month-to-month,Credit Card,68,87.89,3251.93,0,3,0,37.0,0,1,7.0
CUST-03825,2023-06-09 08:00:00,Month-to-month,Bank Transfer,18,66.61,2464.57,2,5,0,37.0,0,0,11.0
CUST-03826,2023-06-09 09:00:00,Month-to-month,Credit Card,26,74.37,2751.69,0,4,0,37.0,0,1,17.0
CUST-03827,2023-06-09 10:00:00,Month-to-month,Bank Transfer,35,92.46,3421.02,1,2,0,37.0,0,0,5.0
CUST-03828,2023-06-09 11:00:00,Month-to-month,Electronic Check,62,115.69,4280.53,1,8,0,37.0,0,2,12.0
CUST-03829,2023-06-09 12:00:00,Two year,Bank Transfer,75,56.57,2093.09,1,9,0,37.0,2,0,6.0
CUST-03830,2023-06-09 13:00:00,Month-to-month,Mailed Check,64,52.17,1930.29,4,8,0,37.0,0,3,5.0
CUST-03831,2023-06-09 14:00:00,Month-to-month,Bank Transfer,20,84.16,3113.92,0,7,0,37.0,0,0,21.0
CUST-03832,2023-06-09 15:00:00,Two year,Credit Card,41,41.76,1545.12,1,10,0,37.0,2,1,15.0
CUST-03833,2023-06-09 16:00:00,Two year,Credit Card,45,82.42,3049.54,3,2,1,37.0,2,1,31.0
CUST-03834,2023-06-09 17:00:00,Month-to-month,Credit Card,27,37.99,1405.63,4,6,0,37.0,0,1,10.0
CUST-03835,2023-06-09 18:00:00,Month-to-month,Bank Transfer,26,74.15,2743.55,0,4,0,37.0,0,0,6.0
CUST-03836,2023-06-09 19:00:00,Month-to-month,Credit Card,30,85.83,3175.71,0,5,0,37.0,0,1,25.0
CUST-03837,2023-06-09 20:00:00,Two year,Credit Card,65,36.3,1343.1,0,9,1,37.0,2,1,76.0
CUST-03838,2023-06-09 21:00:00,Month-to-month,Unknown,52,48.62,1798.9399999999998,4,9,0,37.0,0,4,9.0
CUST-03839,2023-06-09 22:00:00,Two year,Bank Transfer,71,60.18,2226.66,1,4,0,37.0,2,0,7.0
CUST-03840,2023-06-09 23:00:00,One year,Mailed Check,40,63.17,2337.29,1,8,0,37.0,1,3,9.0
CUST-03841,2023-06-10 00:00:00,Month-to-month,Credit Card,64,90.85,3361.45,1,5,0,37.0,0,1,5.0
CUST-03842,2023-06-10 01:00:00,Month-to-month,Credit Card,34,77.61,2871.57,2,9,0,37.0,0,1,8.0
CUST-03843,2023-06-10 02:00:00,Month-to-month,Credit Card,63,64.38,2382.06,1,2,0,37.0,0,1,12.0
CUST-03844,2023-06-10 03:00:00,Month-to-month,Bank Transfer,24,70.56,2610.7200000000003,2,4,0,37.0,0,0,10.0
CUST-03845,2023-06-10 04:00:00,Month-to-month,Electronic Check,69,31.16,1152.92,1,3,0,37.0,0,2,23.0
CUST-03846,2023-06-10 05:00:00,One year,Credit Card,33,99.34,3675.58,1,7,0,37.0,1,1,24.0
CUST-03847,2023-06-10 06:00:00,Two year,Credit Card,70,33.68,1246.16,0,2,0,37.0,2,1,5.0
CUST-03848,2023-06-10 07:00:00,Month-to-month,Credit Card,57,104.64,3871.68,0,3,0,37.0,0,1,4.0
CUST-03849,2023-06-10 08:00:00,One year,Unknown,53,78.69,2911.53,0,9,0,37.0,1,4,5.0
CUST-03850,2023-06-10 09:00:00,Month-to-month,Bank Transfer,37,77.5,2867.5,1,8,0,37.0,0,0,28.0
CUST-03851,2023-06-10 10:00:00,Month-to-month,Electronic Check,41,93.41,3456.17,3,2,0,37.0,0,2,3.0
CUST-03852,2023-06-10 11:00:00,Month-to-month,Electronic Check,64,107.36,3972.32,2,6,1,37.0,0,2,69.0
CUST-03853,2023-06-10 12:00:00,One year,Electronic Check,22,114.84,4249.08,1,3,1,37.0,1,2,66.0
CUST-03854,2023-06-10 13:00:00,Two year,Credit Card,62,78.9,2919.3,2,6,0,37.0,2,1,3.0
CUST-03855,2023-06-10 14:00:00,One year,Credit Card,23,43.55,1611.35,1,5,0,37.0,1,1,8.0
CUST-03856,2023-06-10 15:00:00,Month-to-month,Unknown,45,109.08,4035.96,2,10,0,37.0,0,4,17.0
CUST-03857,2023-06-10 16:00:00,Month-to-month,Electronic Check,76,33.65,1245.05,2,4,0,37.0,0,2,4.0
CUST-03858,2023-06-10 17:00:00,Month-to-month,Credit Card,79,102.66,3798.42,1,7,1,37.0,0,1,83.0
CUST-03859,2023-06-10 18:00:00,Month-to-month,Credit Card,22,91.23,3375.51,2,10,0,37.0,0,1,9.0
CUST-03860,2023-06-10 19:00:00,Two year,Mailed Check,66,111.42,4122.54,1,7,0,37.0,2,3,3.0
CUST-03861,2023-06-10 20:00:00,Two year,Mailed Check,56,110.77,4098.49,2,4,0,37.0,2,3,10.0
CUST-03862,2023-06-10 21:00:00,One year,Mailed Check,55,34.77,1286.49,1,3,0,37.0,1,3,3.0
CUST-03863,2023-06-10 22:00:00,Month-to-month,Electronic Check,19,84.85,3139.45,1,4,0,37.0,0,2,15.0
CUST-03864,2023-06-10 23:00:00,Month-to-month,Bank Transfer,60,41.21,1524.77,1,2,0,37.0,0,0,13.0
CUST-03866,2023-06-11 01:00:00,Month-to-month,Mailed Check,71,70.34,2602.58,1,4,1,37.0,0,3,77.0
CUST-03867,2023-06-11 02:00:00,Month-to-month,Bank Transfer,38,38.77,1434.49,0,5,0,37.0,0,0,9.0
CUST-03868,2023-06-11 03:00:00,One year,Credit Card,57,95.51,3533.8700000000003,0,1,0,37.0,1,1,7.0
CUST-03869,2023-06-11 04:00:00,One year,Bank Transfer,54,117.2,4336.400000000001,4,2,0,37.0,1,0,9.0
CUST-03870,2023-06-11 05:00:00,Month-to-month,Electronic Check,76,81.26,3006.6200000000003,1,8,0,37.0,0,2,3.0
CUST-03871,2023-06-11 06:00:00,Month-to-month,Electronic Check,35,51.16,1892.92,1,8,0,37.0,0,2,4.0
CUST-03872,2023-06-11 07:00:00,Month-to-month,Electronic Check,71,105.89,3917.93,0,8,0,37.0,0,2,11.0
CUST-03873,2023-06-11 08:00:00,Month-to-month,Mailed Check,65,106.78,3950.86,2,5,1,37.0,0,3,35.0
CUST-03874,2023-06-11 09:00:00,Two year,Credit Card,63,95.95,3550.15,1,8,1,37.0,2,1,69.0
CUST-03875,2023-06-11 10:00:00,Month-to-month,Electronic Check,29,85.36,3158.32,2,9,0,37.0,0,2,9.0
CUST-03876,2023-06-11 11:00:00,Month-to-month,Mailed Check,34,108.1,3999.7,1,4,0,37.0,0,3,8.0
CUST-03877,2023-06-11 12:00:00,Month-to-month,Mailed Check,54,44.69,1653.53,0,4,1,37.0,0,3,67.0
CUST-03878,2023-06-11 13:00:00,Two year,Mailed Check,63,113.84,4212.08,2,7,1,37.0,2,3,59.0
CUST-03879,2023-06-11 14:00:00,Month-to-month,Unknown,55,115.25,4264.25,4,5,0,37.0,0,4,6.0
CUST-03880,2023-06-11 15:00:00,Month-to-month,Electronic Check,32,108.48,4013.76,1,10,1,37.0,0,2,73.0
CUST-03881,2023-06-11 16:00:00,Month-to-month,Mailed Check,24,52.55,1944.35,1,1,1,37.0,0,3,72.0
CUST-03882,2023-06-11 17:00:00,One year,Electronic Check,31,107.23,3967.51,2,8,0,37.0,1,2,8.0
CUST-03883,2023-06-11 18:00:00,Two year,Electronic Check,67,74.78,2766.86,2,4,0,37.0,2,2,6.0
CUST-03884,2023-06-11 19:00:00,Month-to-month,Mailed Check,18,83.54,3090.98,3,8,0,37.0,0,3,28.0
CUST-03885,2023-06-11 20:00:00,Two year,Electronic Check,55,105.65,3909.05,1,2,0,37.0,2,2,6.0
CUST-03886,2023-06-11 21:00:00,Two year,Credit Card,20,32.65,1208.05,1,4,0,37.0,2,1,7.0
CUST-03887,2023-06-11 22:00:00,Two year,Credit Card,54,62.66,2318.42,0,2,0,37.0,2,1,9.0
CUST-03888,2023-06-11 23:00:00,One year,Bank Transfer,61,103.41,3826.17,7,5,0,37.0,1,0,12.0
CUST-03889,2023-06-12 00:00:00,One year,Credit Card,48,103.25,3820.25,0,10,0,37.0,1,1,15.0
CUST-03890,2023-06-12 01:00:00,Month-to-month,Electronic Check,60,106.38,3936.06,0,10,1,37.0,0,2,72.0
CUST-03891,2023-06-12 02:00:00,One year,Electronic Check,30,45.22,1673.14,2,8,0,37.0,1,2,9.0
CUST-03892,2023-06-12 03:00:00,Month-to-month,Credit Card,65,93.53,3460.61,1,7,0,37.0,0,1,3.0
CUST-03893,2023-06-12 04:00:00,One year,Mailed Check,35,43.18,1597.66,0,5,1,37.0,1,3,19.0
CUST-03894,2023-06-12 05:00:00,Month-to-month,Mailed Check,34,100.66,3724.42,1,7,0,37.0,0,3,12.0
CUST-03895,2023-06-12 06:00:00,One year,Electronic Check,34,52.05,1925.85,0,5,1,37.0,1,2,62.0
CUST-03896,2023-06-12 07:00:00,Two year,Mailed Check,78,96.4,3566.8,1,7,0,37.0,2,3,5.0
CUST-03897,2023-06-12 08:00:00,Month-to-month,Bank Transfer,28,70.94,2624.78,0,4,0,37.0,0,0,13.0
CUST-03898,2023-06-12 09:00:00,Two year,Bank Transfer,37,118.76,4394.12,2,4,0,37.0,2,0,7.0
CUST-03899,2023-06-12 10:00:00,Month-to-month,Credit Card,27,82.19,3041.03,2,10,0,37.0,0,1,11.0
CUST-03900,2023-06-12 11:00:00,Two year,Credit Card,46,86.93,3216.4100000000003,3,4,0,37.0,2,1,8.0
CUST-03901,2023-06-12 12:00:00,Month-to-month,Mailed Check,65,63.13,2335.81,1,8,0,37.0,0,3,20.0
CUST-03902,2023-06-12 13:00:00,Month-to-month,Electronic Check,51,96.1,3555.7,2,1,0,37.0,0,2,7.0
CUST-03903,2023-06-12 14:00:00,Two year,Credit Card,34,74.53,2757.61,1,10,0,37.0,2,1,17.0
CUST-03904,2023-06-12 15:00:00,Month-to-month,Bank Transfer,71,31.62,1169.94,2,5,0,37.0,0,0,26.0
CUST-03905,2023-06-12 16:00:00,Two year,Credit Card,79,84.77,3136.49,3,10,1,37.0,2,1,79.0
CUST-03906,2023-06-12 17:00:00,Month-to-month,Credit Card,69,104.74,3875.38,0,2,0,37.0,0,1,2.0
CUST-03907,2023-06-12 18:00:00,Month-to-month,Bank Transfer,59,51.3,1898.1,1,10,0,37.0,0,0,34.0
CUST-03908,2023-06-12 19:00:00,Month-to-month,Electronic Check,30,49.89,1845.93,2,4,1,37.0,0,2,14.0
CUST-03909,2023-06-12 20:00:00,Month-to-month,Credit Card,61,84.8,3137.6,1,5,0,37.0,0,1,9.0
CUST-03910,2023-06-12 21:00:00,Month-to-month,Credit Card,64,103.62,3833.94,1,8,1,37.0,0,1,73.0
CUST-03911,2023-06-12 22:00:00,Month-to-month,Credit Card,56,52.46,1941.02,0,2,0,37.0,0,1,13.0
CUST-03912,2023-06-12 23:00:00,Month-to-month,Mailed Check,44,113.9,4214.3,0,2,0,37.0,0,3,4.0
CUST-03913,2023-06-13 00:00:00,Month-to-month,Credit Card,71,113.46,4198.02,2,2,1,37.0,0,1,73.0
CUST-03914,2023-06-13 01:00:00,Two year,Bank Transfer,70,48.04,1777.48,1,8,1,37.0,2,0,20.0
CUST-03915,2023-06-13 02:00:00,Two year,Electronic Check,43,53.73,1988.01,3,3,0,37.0,2,2,4.0
CUST-03916,2023-06-13 03:00:00,Month-to-month,Electronic Check,45,93.05,3442.85,3,5,0,37.0,0,2,6.0
CUST-03917,2023-06-13 04:00:00,One year,Bank Transfer,30,115.66,4279.42,1,2,1,37.0,1,0,39.0
CUST-03918,2023-06-13 05:00:00,Month-to-month,Mailed Check,29,93.89,3473.93,1,6,1,37.0,0,3,68.0
CUST-03919,2023-06-13 06:00:00,One year,Bank Transfer,61,70.04,2591.48,1,10,0,37.0,1,0,16.0
CUST-03920,2023-06-13 07:00:00,Two year,Unknown,45,45.2,1672.4,2,6,0,37.0,2,4,6.0
CUST-03921,2023-06-13 08:00:00,Two year,Bank Transfer,19,71.49,2645.13,2,2,0,37.0,2,0,13.0
CUST-03922,2023-06-13 09:00:00,Month-to-month,Mailed Check,54,84.61,3130.57,0,4,0,37.0,0,3,15.0
CUST-03923,2023-06-13 10:00:00,One year,Electronic Check,74,59.78,2211.86,1,2,1,37.0,1,2,78.0
CUST-03924,2023-06-13 11:00:00,Month-to-month,Mailed Check,74,75.92,2809.04,2,10,0,37.0,0,3,25.0
CUST-03925,2023-06-13 12:00:00,Two year,Bank Transfer,51,41.71,1543.27,4,4,0,37.0,2,0,6.0
CUST-03926,2023-06-13 13:00:00,Month-to-month,Credit Card,40,70.69,2615.53,0,7,0,37.0,0,1,14.0
CUST-03927,2023-06-13 14:00:00,One year,Bank Transfer,75,38.16,1411.9199999999998,0,5,0,37.0,1,0,33.0
CUST-03928,2023-06-13 15:00:00,One year,Mailed Check,79,34.41,1273.1699999999998,2,10,0,37.0,1,3,17.0
CUST-03929,2023-06-13 16:00:00,One year,Bank Transfer,69,107.15,3964.55,4,4,0,37.0,1,0,11.0
CUST-03930,2023-06-13 17:00:00,Month-to-month,Credit Card,62,48.45,1792.65,1,10,1,37.0,0,1,75.0
CUST-03931,2023-06-13 18:00:00,Two year,Mailed Check,46,81.76,3025.1200000000003,4,10,0,37.0,2,3,14.0
CUST-03932,2023-06-13 19:00:00,Month-to-month,Bank Transfer,52,43.4,1605.8,5,3,0,37.0,0,0,19.0
CUST-03933,2023-06-13 20:00:00,One year,Mailed Check,28,53.62,1983.94,4,6,0,37.0,1,3,9.0
CUST-03934,2023-06-13 21:00:00,Month-to-month,Unknown,65,62.51,2312.87,0,2,0,37.0,0,4,13.0
CUST-03935,2023-06-13 22:00:00,Month-to-month,Electronic Check,50,42.92,1588.04,0,4,0,37.0,0,2,13.0
CUST-03936,2023-06-13 23:00:00,Month-to-month,Electronic Check,68,34.13,1262.8100000000002,1,8,0,37.0,0,2,22.0
CUST-03937,2023-06-14 00:00:00,Month-to-month,Mailed Check,28,108.94,4030.78,1,2,0,37.0,0,3,9.0
CUST-03938,2023-06-14 01:00:00,Month-to-month,Bank Transfer,26,31.06,1149.22,1,9,0,37.0,0,0,12.0
CUST-03939,2023-06-14 02:00:00,Month-to-month,Bank Transfer,31,35.51,1313.87,1,2,0,37.0,0,0,23.0
CUST-03940,2023-06-14 03:00:00,Month-to-month,Bank Transfer,26,102.45,3790.65,1,8,1,37.0,0,0,34.0
CUST-03941,2023-06-14 04:00:00,One year,Credit Card,56,55.37,2048.69,0,8,0,37.0,1,1,9.0
CUST-03942,2023-06-14 05:00:00,Two year,Mailed Check,65,95.05,3516.85,1,7,0,37.0,2,3,1.0
CUST-03943,2023-06-14 06:00:00,Month-to-month,Mailed Check,20,43.15,1596.55,4,10,0,37.0,0,3,16.0
CUST-03944,2023-06-14 07:00:00,Month-to-month,Credit Card,46,51.35,1899.95,1,6,1,37.0,0,1,12.0
CUST-03945,2023-06-14 08:00:00,Month-to-month,Mailed Check,36,81.55,3017.35,0,1,0,37.0,0,3,21.0
CUST-03946,2023-06-14 09:00:00,Month-to-month,Mailed Check,53,118.98,4402.26,2,2,0,37.0,0,3,5.0
CUST-03947,2023-06-14 10:00:00,One year,Credit Card,49,36.6,1354.2,2,7,1,37.0,1,1,69.0
CUST-03948,2023-06-14 11:00:00,One year,Electronic Check,24,66.04,2443.48,0,4,0,37.0,1,2,10.0
CUST-03949,2023-06-14 12:00:00,Month-to-month,Mailed Check,72,33.87,1253.1899999999998,2,9,1,37.0,0,3,76.0
CUST-03950,2023-06-14 13:00:00,Month-to-month,Credit Card,45,47.92,1773.04,3,3,0,37.0,0,1,6.0
CUST-03951,2023-06-14 14:00:00,Month-to-month,Bank Transfer,61,111.67,4131.79,1,4,0,37.0,0,0,9.0
CUST-03952,2023-06-14 15:00:00,Two year,Electronic Check,79,38.67,1430.79,0,3,0,37.0,2,2,22.0
CUST-03953,2023-06-14 16:00:00,Two year,Bank Transfer,35,107.12,3963.44,3,7,0,37.0,2,0,30.0
CUST-03954,2023-06-14 17:00:00,Month-to-month,Mailed Check,77,45.99,1701.63,1,2,0,37.0,0,3,7.0
CUST-03955,2023-06-14 18:00:00,Month-to-month,Electronic Check,22,107.56,3979.72,2,10,0,37.0,0,2,10.0
CUST-03956,2023-06-14 19:00:00,Two year,Unknown,40,78.42,2901.54,2,2,1,37.0,2,4,79.0
CUST-03957,2023-06-14 20:00:00,Two year,Mailed Check,72,109.04,4034.48,2,2,0,37.0,2,3,10.0
CUST-03958,2023-06-14 21:00:00,Month-to-month,Credit Card,39,43.64,1614.68,0,4,1,37.0,0,1,16.0
CUST-03959,2023-06-14 22:00:00,Month-to-month,Electronic Check,43,98.58,3647.46,2,8,0,37.0,0,2,12.0
CUST-03960,2023-06-14 23:00:00,Month-to-month,Bank Transfer,59,91.26,3376.6200000000003,4,8,0,37.0,0,0,10.0
CUST-03961,2023-06-15 00:00:00,Month-to-month,Unknown,29,78.86,2917.82,0,8,0,37.0,0,4,34.0
CUST-03962,2023-06-15 01:00:00,Month-to-month,Mailed Check,57,102.95,3809.15,3,8,0,37.0,0,3,12.0
CUST-03963,2023-06-15 02:00:00,Month-to-month,Credit Card,36,88.34,3268.58,2,7,0,37.0,0,1,2.0
CUST-03964,2023-06-15 03:00:00,Month-to-month,Electronic Check,64,108.93,4030.41,1,6,0,37.0,0,2,9.0
CUST-03965,2023-06-15 04:00:00,Month-to-month,Credit Card,18,64.29,2378.73,4,7,1,37.0,0,1,74.0
CUST-03966,2023-06-15 05:00:00,One year,Electronic Check,20,83.09,3074.33,0,5,0,37.0,1,2,18.0
CUST-03967,2023-06-15 06:00:00,Month-to-month,Mailed Check,44,108.35,4008.95,3,8,0,37.0,0,3,4.0
CUST-03968,2023-06-15 07:00:00,Month-to-month,Electronic Check,35,49.33,1825.21,2,2,1,37.0,0,2,67.0
CUST-03969,2023-06-15 08:00:00,Month-to-month,Mailed Check,67,73.71,2727.27,0,5,0,37.0,0,3,10.0
CUST-03970,2023-06-15 09:00:00,Month-to-month,Electronic Check,47,116.47,4309.39,4,7,0,37.0,0,2,8.0
CUST-03971,2023-06-15 10:00:00,Two year,Bank Transfer,79,72.62,2686.94,1,9,1,37.0,2,0,67.0
CUST-03972,2023-06-15 11:00:00,Month-to-month,Electronic Check,19,52.75,1951.75,1,10,0,37.0,0,2,3.0
CUST-03973,2023-06-15 12:00:00,Month-to-month,Bank Transfer,22,61.59,2278.83,2,1,0,37.0,0,0,18.0
CUST-03974,2023-06-15 13:00:00,One year,Electronic Check,46,109.66,4057.42,0,9,0,37.0,1,2,12.0
CUST-03975,2023-06-15 14:00:00,Month-to-month,Electronic Check,50,115.94,4289.78,2,3,0,37.0,0,2,8.0
CUST-03976,2023-06-15 15:00:00,Two year,Credit Card,59,115.51,4273.87,1,1,0,37.0,2,1,14.0
CUST-03977,2023-06-15 16:00:00,Month-to-month,Credit Card,37,92.9,3437.3,1,7,0,37.0,0,1,9.0
CUST-03978,2023-06-15 17:00:00,Month-to-month,Mailed Check,47,75.86,2806.82,2,3,0,37.0,0,3,14.0
CUST-03979,2023-06-15 18:00:00,Month-to-month,Credit Card,59,46.43,1717.91,2,8,0,37.0,0,1,33.0
CUST-03980,2023-06-15 19:00:00,Month-to-month,Electronic Check,22,41.08,1519.96,1,2,1,37.0,0,2,67.0
CUST-03981,2023-06-15 20:00:00,Two year,Credit Card,67,35.37,1308.6899999999998,4,4,1,37.0,2,1,73.0
CUST-03982,2023-06-15 21:00:00,Two year,Electronic Check,38,31.58,1168.46,2,2,1,37.0,2,2,81.0
CUST-03983,2023-06-15 22:00:00,Month-to-month,Bank Transfer,75,109.03,4034.11,2,4,0,37.0,0,0,26.0
CUST-03984,2023-06-15 23:00:00,Month-to-month,Electronic Check,32,102.82,3804.34,2,1,0,37.0,0,2,12.0
CUST-03985,2023-06-16 00:00:00,Two year,Mailed Check,37,81.1,3000.7,2,10,0,37.0,2,3,8.0
CUST-03986,2023-06-16 01:00:00,Two year,Bank Transfer,25,119.89,4435.93,3,5,0,37.0,2,0,23.0
CUST-03987,2023-06-16 02:00:00,Month-to-month,Mailed Check,66,115.77,4283.49,1,3,1,37.0,0,3,72.0
CUST-03988,2023-06-16 03:00:00,Month-to-month,Mailed Check,48,88.96,3291.52,2,9,0,37.0,0,3,15.0
CUST-03989,2023-06-16 04:00:00,Month-to-month,Mailed Check,29,71.81,2656.9700000000003,2,4,0,37.0,0,3,5.0
CUST-03990,2023-06-16 05:00:00,Two year,Credit Card,38,43.69,1616.53,1,6,0,37.0,2,1,6.0
CUST-03991,2023-06-16 06:00:00,Month-to-month,Mailed Check,47,76.4,2826.8,2,9,0,37.0,0,3,0.0
CUST-03992,2023-06-16 07:00:00,Month-to-month,Bank Transfer,79,44.19,1635.03,2,2,0,37.0,0,0,13.0
CUST-03993,2023-06-16 08:00:00,One year,Electronic Check,44,65.85,2436.45,1,7,0,37.0,1,2,11.0
